data_year,fuel,scenario,year,price
2025,hydrogen,high_economic_growth,2030,11.04
2025,hydrogen,high_economic_growth,2031,11.39
2025,hydrogen,high_economic_growth,2032,12.12
2025,hydrogen,high_economic_growth,2033,12.69
2025,hydrogen,high_economic_growth,2034,13.00
2025,hydrogen,high_economic_growth,2035,13.07
2025,hydrogen,high_economic_growth,2036,12.94
2025,hydrogen,high_economic_growth,2037,12.72
2025,hydrogen,high_economic_growth,2038,12.88
2025,hydrogen,high_economic_growth,2039,12.93
2025,hydrogen,high_economic_growth,2040,13.00
2025,hydrogen,high_economic_growth,2041,12.91
2025,hydrogen,high_economic_growth,2042,13.10
2025,hydrogen,high_economic_growth,2043,13.18
2025,hydrogen,high_economic_growth,2044,12.95
2025,hydrogen,high_economic_growth,2045,13.00
2025,hydrogen,high_economic_growth,2046,13.30
2025,hydrogen,high_economic_growth,2047,13.25
2025,hydrogen,high_economic_growth,2048,13.18
2025,hydrogen,high_economic_growth,2049,12.86
2025,hydrogen,high_economic_growth,2050,12.83
2025,hydrogen,high_oil_and_gas_supply,2024,9.65
2025,hydrogen,high_oil_and_gas_supply,2025,10.07
2025,hydrogen,high_oil_and_gas_supply,2026,9.92
2025,hydrogen,high_oil_and_gas_supply,2027,9.95
2025,hydrogen,high_oil_and_gas_supply,2028,10.06
2025,hydrogen,high_oil_and_gas_supply,2029,10.04
2025,hydrogen,high_oil_and_gas_supply,2030,10.13
2025,hydrogen,high_oil_and_gas_supply,2031,10.62
2025,hydrogen,high_oil_and_gas_supply,2032,10.86
2025,hydrogen,high_oil_and_gas_supply,2033,11.07
2025,hydrogen,high_oil_and_gas_supply,2034,11.21
2025,hydrogen,high_oil_and_gas_supply,2035,11.31
2025,hydrogen,high_oil_and_gas_supply,2036,11.26
2025,hydrogen,high_oil_and_gas_supply,2037,11.22
2025,hydrogen,high_oil_and_gas_supply,2038,11.70
2025,hydrogen,high_oil_and_gas_supply,2039,11.63
2025,hydrogen,high_oil_and_gas_supply,2040,11.69
2025,hydrogen,high_oil_and_gas_supply,2041,11.78
2025,hydrogen,high_oil_and_gas_supply,2042,11.74
2025,hydrogen,high_oil_and_gas_supply,2043,11.57
2025,hydrogen,high_oil_and_gas_supply,2044,11.41
2025,hydrogen,high_oil_and_gas_supply,2045,11.37
2025,hydrogen,high_oil_and_gas_supply,2046,11.52
2025,hydrogen,high_oil_and_gas_supply,2047,11.35
2025,hydrogen,high_oil_and_gas_supply,2048,11.10
2025,hydrogen,high_oil_and_gas_supply,2049,11.09
2025,hydrogen,high_oil_and_gas_supply,2050,10.75
2025,hydrogen,high_oil_price,2024,9.66
2025,hydrogen,high_oil_price,2025,10.71
2025,hydrogen,high_oil_price,2026,10.53
2025,hydrogen,high_oil_price,2027,10.36
2025,hydrogen,high_oil_price,2028,10.36
2025,hydrogen,high_oil_price,2029,10.39
2025,hydrogen,high_oil_price,2030,10.63
2025,hydrogen,high_oil_price,2031,11.36
2025,hydrogen,high_oil_price,2032,11.63
2025,hydrogen,high_oil_price,2033,12.01
2025,hydrogen,high_oil_price,2034,12.19
2025,hydrogen,high_oil_price,2035,12.29
2025,hydrogen,high_oil_price,2036,12.32
2025,hydrogen,high_oil_price,2037,12.55
2025,hydrogen,high_oil_price,2038,12.83
2025,hydrogen,high_oil_price,2039,13.08
2025,hydrogen,high_oil_price,2040,13.12
2025,hydrogen,high_oil_price,2041,13.16
2025,hydrogen,high_oil_price,2042,12.84
2025,hydrogen,high_oil_price,2043,12.75
2025,hydrogen,high_oil_price,2044,12.69
2025,hydrogen,high_oil_price,2045,12.92
2025,hydrogen,high_oil_price,2046,13.11
2025,hydrogen,high_oil_price,2047,13.22
2025,hydrogen,high_oil_price,2048,13.19
2025,hydrogen,high_oil_price,2049,12.99
2025,hydrogen,high_oil_price,2050,13.22
2025,hydrogen,high_zero-carbon_technology_cost,2024,9.64
2025,hydrogen,high_zero-carbon_technology_cost,2025,10.62
2025,hydrogen,high_zero-carbon_technology_cost,2026,10.61
2025,hydrogen,high_zero-carbon_technology_cost,2027,10.55
2025,hydrogen,high_zero-carbon_technology_cost,2028,10.65
2025,hydrogen,high_zero-carbon_technology_cost,2029,10.87
2025,hydrogen,high_zero-carbon_technology_cost,2030,11.13
2025,hydrogen,high_zero-carbon_technology_cost,2031,11.81
2025,hydrogen,high_zero-carbon_technology_cost,2032,12.02
2025,hydrogen,high_zero-carbon_technology_cost,2033,12.68
2025,hydrogen,high_zero-carbon_technology_cost,2034,13.06
2025,hydrogen,high_zero-carbon_technology_cost,2035,13.21
2025,hydrogen,high_zero-carbon_technology_cost,2036,13.07
2025,hydrogen,high_zero-carbon_technology_cost,2037,12.98
2025,hydrogen,high_zero-carbon_technology_cost,2038,13.21
2025,hydrogen,high_zero-carbon_technology_cost,2039,13.35
2025,hydrogen,high_zero-carbon_technology_cost,2040,13.32
2025,hydrogen,high_zero-carbon_technology_cost,2041,13.17
2025,hydrogen,high_zero-carbon_technology_cost,2042,13.00
2025,hydrogen,high_zero-carbon_technology_cost,2043,13.05
2025,hydrogen,high_zero-carbon_technology_cost,2044,13.27
2025,hydrogen,high_zero-carbon_technology_cost,2045,13.23
2025,hydrogen,high_zero-carbon_technology_cost,2046,13.46
2025,hydrogen,high_zero-carbon_technology_cost,2047,13.43
2025,hydrogen,high_zero-carbon_technology_cost,2048,13.49
2025,hydrogen,high_zero-carbon_technology_cost,2049,13.03
2025,hydrogen,high_zero-carbon_technology_cost,2050,13.11
2025,hydrogen,low_economic_growth,2024,9.72
2025,hydrogen,low_economic_growth,2025,10.64
2025,hydrogen,low_economic_growth,2026,10.62
2025,hydrogen,low_economic_growth,2027,10.47
2025,hydrogen,low_economic_growth,2028,10.55
2025,hydrogen,low_economic_growth,2029,10.67
2025,hydrogen,low_economic_growth,2030,10.90
2025,hydrogen,low_economic_growth,2031,11.53
2025,hydrogen,low_economic_growth,2032,11.75
2025,hydrogen,low_economic_growth,2033,12.30
2025,hydrogen,low_economic_growth,2034,12.64
2025,hydrogen,low_economic_growth,2035,12.76
2025,hydrogen,low_economic_growth,2036,12.69
2025,hydrogen,low_economic_growth,2037,12.73
2025,hydrogen,low_economic_growth,2038,12.64
2025,hydrogen,low_economic_growth,2039,12.57
2025,hydrogen,low_economic_growth,2040,12.54
2025,hydrogen,low_economic_growth,2041,12.61
2025,hydrogen,low_economic_growth,2042,12.65
2025,hydrogen,low_economic_growth,2043,12.74
2025,hydrogen,low_economic_growth,2044,12.78
2025,hydrogen,low_economic_growth,2045,13.06
2025,hydrogen,low_economic_growth,2046,13.17
2025,hydrogen,low_economic_growth,2047,13.15
2025,hydrogen,low_economic_growth,2048,13.12
2025,hydrogen,low_economic_growth,2049,12.84
2025,hydrogen,low_economic_growth,2050,12.53
2025,hydrogen,low_oil_and_gas_supply,2024,9.65
2025,hydrogen,low_oil_and_gas_supply,2025,11.61
2025,hydrogen,low_oil_and_gas_supply,2026,12.05
2025,hydrogen,low_oil_and_gas_supply,2027,12.02
2025,hydrogen,low_oil_and_gas_supply,2028,12.30
2025,hydrogen,low_oil_and_gas_supply,2029,13.02
2025,hydrogen,low_oil_and_gas_supply,2030,14.22
2025,hydrogen,low_oil_and_gas_supply,2031,15.82
2025,hydrogen,low_oil_and_gas_supply,2032,16.57
2025,hydrogen,low_oil_and_gas_supply,2033,16.97
2025,hydrogen,low_oil_and_gas_supply,2034,16.81
2025,hydrogen,low_oil_and_gas_supply,2035,16.75
2025,hydrogen,low_oil_and_gas_supply,2036,16.90
2025,hydrogen,low_oil_and_gas_supply,2037,17.01
2025,hydrogen,low_oil_and_gas_supply,2038,18.00
2025,hydrogen,low_oil_and_gas_supply,2039,17.86
2025,hydrogen,low_oil_and_gas_supply,2040,17.92
2025,hydrogen,low_oil_and_gas_supply,2041,17.96
2025,hydrogen,low_oil_and_gas_supply,2042,18.04
2025,hydrogen,low_oil_and_gas_supply,2043,17.92
2025,hydrogen,low_oil_and_gas_supply,2044,18.01
2025,hydrogen,low_oil_and_gas_supply,2045,18.03
2025,hydrogen,low_oil_and_gas_supply,2046,18.22
2025,hydrogen,low_oil_and_gas_supply,2047,18.50
2025,hydrogen,low_oil_and_gas_supply,2048,18.79
2025,hydrogen,low_oil_and_gas_supply,2049,19.14
2025,hydrogen,low_oil_and_gas_supply,2050,19.49
2025,hydrogen,low_oil_price,2024,9.66
2025,hydrogen,low_oil_price,2025,10.59
2025,hydrogen,low_oil_price,2026,10.68
2025,hydrogen,low_oil_price,2027,11.00
2025,hydrogen,low_oil_price,2028,11.26
2025,hydrogen,low_oil_price,2029,11.51
2025,hydrogen,low_oil_price,2030,11.94
2025,hydrogen,low_oil_price,2031,12.89
2025,hydrogen,low_oil_price,2032,13.38
2025,hydrogen,low_oil_price,2033,13.78
2025,hydrogen,low_oil_price,2034,13.86
2025,hydrogen,low_oil_price,2035,14.05
2025,hydrogen,low_oil_price,2036,14.21
2025,hydrogen,low_oil_price,2037,14.21
2025,hydrogen,low_oil_price,2038,14.75
2025,hydrogen,low_oil_price,2039,14.72
2025,hydrogen,low_oil_price,2040,14.17
2025,hydrogen,low_oil_price,2041,14.12
2025,hydrogen,low_oil_price,2042,13.99
2025,hydrogen,low_oil_price,2043,13.71
2025,hydrogen,low_oil_price,2044,13.50
2025,hydrogen,low_oil_price,2045,13.33
2025,hydrogen,low_oil_price,2046,13.24
2025,hydrogen,low_oil_price,2047,13.12
2025,hydrogen,low_oil_price,2048,13.08
2025,hydrogen,low_oil_price,2049,13.10
2025,hydrogen,low_oil_price,2050,13.16
2025,hydrogen,low_zero-carbon_technology_cost,2024,9.66
2025,hydrogen,low_zero-carbon_technology_cost,2025,10.58
2025,hydrogen,low_zero-carbon_technology_cost,2026,10.58
2025,hydrogen,low_zero-carbon_technology_cost,2027,10.29
2025,hydrogen,low_zero-carbon_technology_cost,2028,10.29
2025,hydrogen,low_zero-carbon_technology_cost,2029,10.70
2025,hydrogen,low_zero-carbon_technology_cost,2030,10.90
2025,hydrogen,low_zero-carbon_technology_cost,2031,11.59
2025,hydrogen,low_zero-carbon_technology_cost,2032,12.00
2025,hydrogen,low_zero-carbon_technology_cost,2033,12.72
2025,hydrogen,low_zero-carbon_technology_cost,2034,13.04
2025,hydrogen,low_zero-carbon_technology_cost,2035,13.19
2025,hydrogen,low_zero-carbon_technology_cost,2036,13.07
2025,hydrogen,low_zero-carbon_technology_cost,2037,12.93
2025,hydrogen,low_zero-carbon_technology_cost,2038,13.12
2025,hydrogen,low_zero-carbon_technology_cost,2039,12.81
2025,hydrogen,low_zero-carbon_technology_cost,2040,12.45
2025,hydrogen,low_zero-carbon_technology_cost,2041,12.32
2025,hydrogen,low_zero-carbon_technology_cost,2042,12.34
2025,hydrogen,low_zero-carbon_technology_cost,2043,12.37
2025,hydrogen,low_zero-carbon_technology_cost,2044,12.66
2025,hydrogen,low_zero-carbon_technology_cost,2045,12.78
2025,hydrogen,low_zero-carbon_technology_cost,2046,13.42
2025,hydrogen,low_zero-carbon_technology_cost,2047,13.32
2025,hydrogen,low_zero-carbon_technology_cost,2048,13.39
2025,hydrogen,low_zero-carbon_technology_cost,2049,13.24
2025,hydrogen,low_zero-carbon_technology_cost,2050,12.93
2025,hydrogen,no_111d,2024,9.65
2025,hydrogen,no_111d,2025,10.64
2025,hydrogen,no_111d,2026,10.68
2025,hydrogen,no_111d,2027,10.58
2025,hydrogen,no_111d,2028,10.70
2025,hydrogen,no_111d,2029,10.71
2025,hydrogen,no_111d,2030,11.03
2025,hydrogen,no_111d,2031,11.68
2025,hydrogen,no_111d,2032,11.69
2025,hydrogen,no_111d,2033,12.23
2025,hydrogen,no_111d,2034,12.58
2025,hydrogen,no_111d,2035,12.87
2025,hydrogen,no_111d,2036,12.94
2025,hydrogen,no_111d,2037,13.07
2025,hydrogen,no_111d,2038,13.17
2025,hydrogen,no_111d,2039,13.21
2025,hydrogen,no_111d,2040,13.21
2025,hydrogen,no_111d,2041,13.23
2025,hydrogen,no_111d,2042,13.06
2025,hydrogen,no_111d,2043,13.08
2025,hydrogen,no_111d,2044,13.30
2025,hydrogen,no_111d,2045,13.12
2025,hydrogen,no_111d,2046,13.39
2025,hydrogen,no_111d,2047,13.42
2025,hydrogen,no_111d,2048,13.42
2025,hydrogen,no_111d,2049,13.26
2025,hydrogen,no_111d,2050,13.30
2025,hydrogen,reference,2024,9.68
2025,hydrogen,reference,2025,10.54
2025,hydrogen,reference,2026,10.57
2025,hydrogen,reference,2027,10.48
2025,hydrogen,reference,2028,10.59
2025,hydrogen,reference,2029,10.79
2025,hydrogen,reference,2030,11.00
2025,hydrogen,reference,2031,11.65
2025,hydrogen,reference,2032,11.81
2025,hydrogen,reference,2033,12.35
2025,hydrogen,reference,2034,12.66
2025,hydrogen,reference,2035,12.84
2025,hydrogen,reference,2036,12.79
2025,hydrogen,reference,2037,12.66
2025,hydrogen,reference,2038,12.82
2025,hydrogen,reference,2039,12.99
2025,hydrogen,reference,2040,12.96
2025,hydrogen,reference,2041,12.76
2025,hydrogen,reference,2042,12.80
2025,hydrogen,reference,2043,12.88
2025,hydrogen,reference,2044,12.91
2025,hydrogen,reference,2045,12.73
2025,hydrogen,reference,2046,13.02
2025,hydrogen,reference,2047,13.03
2025,hydrogen,reference,2048,12.69
2025,hydrogen,reference,2049,12.61
2025,hydrogen,reference,2050,12.57
2025,naturalgas,alternative_transportation,2024,2.77
2025,naturalgas,alternative_transportation,2025,3.18
2025,naturalgas,alternative_transportation,2026,3.08
2025,naturalgas,alternative_transportation,2027,3.03
2025,naturalgas,alternative_transportation,2028,3.11
2025,naturalgas,alternative_transportation,2029,3.25
2025,naturalgas,alternative_transportation,2030,3.47
2025,naturalgas,alternative_transportation,2031,3.58
2025,naturalgas,alternative_transportation,2032,4.03
2025,naturalgas,alternative_transportation,2033,4.28
2025,naturalgas,alternative_transportation,2034,4.42
2025,naturalgas,alternative_transportation,2035,4.43
2025,naturalgas,alternative_transportation,2036,4.34
2025,naturalgas,alternative_transportation,2037,4.28
2025,naturalgas,alternative_transportation,2038,4.26
2025,naturalgas,alternative_transportation,2039,4.24
2025,naturalgas,alternative_transportation,2040,4.34
2025,naturalgas,alternative_transportation,2041,4.48
2025,naturalgas,alternative_transportation,2042,4.59
2025,naturalgas,alternative_transportation,2043,4.67
2025,naturalgas,alternative_transportation,2044,4.71
2025,naturalgas,alternative_transportation,2045,4.71
2025,naturalgas,alternative_transportation,2046,4.71
2025,naturalgas,alternative_transportation,2047,4.63
2025,naturalgas,alternative_transportation,2048,4.61
2025,naturalgas,alternative_transportation,2049,4.56
2025,naturalgas,alternative_transportation,2050,4.55
2025,naturalgas,high_economic_growth,2024,2.76
2025,naturalgas,high_economic_growth,2025,3.19
2025,naturalgas,high_economic_growth,2026,3.16
2025,naturalgas,high_economic_growth,2027,3.10
2025,naturalgas,high_economic_growth,2028,3.18
2025,naturalgas,high_economic_growth,2029,3.30
2025,naturalgas,high_economic_growth,2030,3.54
2025,naturalgas,high_economic_growth,2031,3.70
2025,naturalgas,high_economic_growth,2032,4.34
2025,naturalgas,high_economic_growth,2033,4.70
2025,naturalgas,high_economic_growth,2034,4.85
2025,naturalgas,high_economic_growth,2035,4.81
2025,naturalgas,high_economic_growth,2036,4.68
2025,naturalgas,high_economic_growth,2037,4.55
2025,naturalgas,high_economic_growth,2038,4.52
2025,naturalgas,high_economic_growth,2039,4.56
2025,naturalgas,high_economic_growth,2040,4.67
2025,naturalgas,high_economic_growth,2041,4.78
2025,naturalgas,high_economic_growth,2042,4.89
2025,naturalgas,high_economic_growth,2043,4.95
2025,naturalgas,high_economic_growth,2044,5.00
2025,naturalgas,high_economic_growth,2045,5.02
2025,naturalgas,high_economic_growth,2046,5.06
2025,naturalgas,high_economic_growth,2047,5.04
2025,naturalgas,high_economic_growth,2048,5.01
2025,naturalgas,high_economic_growth,2049,4.97
2025,naturalgas,high_economic_growth,2050,4.96
2025,naturalgas,high_oil_and_gas_supply,2024,2.76
2025,naturalgas,high_oil_and_gas_supply,2025,2.72
2025,naturalgas,high_oil_and_gas_supply,2026,2.62
2025,naturalgas,high_oil_and_gas_supply,2027,2.63
2025,naturalgas,high_oil_and_gas_supply,2028,2.73
2025,naturalgas,high_oil_and_gas_supply,2029,2.81
2025,naturalgas,high_oil_and_gas_supply,2030,2.96
2025,naturalgas,high_oil_and_gas_supply,2031,3.02
2025,naturalgas,high_oil_and_gas_supply,2032,3.37
2025,naturalgas,high_oil_and_gas_supply,2033,3.43
2025,naturalgas,high_oil_and_gas_supply,2034,3.50
2025,naturalgas,high_oil_and_gas_supply,2035,3.53
2025,naturalgas,high_oil_and_gas_supply,2036,3.53
2025,naturalgas,high_oil_and_gas_supply,2037,3.50
2025,naturalgas,high_oil_and_gas_supply,2038,3.48
2025,naturalgas,high_oil_and_gas_supply,2039,3.45
2025,naturalgas,high_oil_and_gas_supply,2040,3.51
2025,naturalgas,high_oil_and_gas_supply,2041,3.59
2025,naturalgas,high_oil_and_gas_supply,2042,3.62
2025,naturalgas,high_oil_and_gas_supply,2043,3.58
2025,naturalgas,high_oil_and_gas_supply,2044,3.52
2025,naturalgas,high_oil_and_gas_supply,2045,3.52
2025,naturalgas,high_oil_and_gas_supply,2046,3.55
2025,naturalgas,high_oil_and_gas_supply,2047,3.54
2025,naturalgas,high_oil_and_gas_supply,2048,3.54
2025,naturalgas,high_oil_and_gas_supply,2049,3.50
2025,naturalgas,high_oil_and_gas_supply,2050,3.46
2025,naturalgas,high_oil_price,2024,2.77
2025,naturalgas,high_oil_price,2025,3.13
2025,naturalgas,high_oil_price,2026,3.05
2025,naturalgas,high_oil_price,2027,2.92
2025,naturalgas,high_oil_price,2028,2.98
2025,naturalgas,high_oil_price,2029,3.08
2025,naturalgas,high_oil_price,2030,3.35
2025,naturalgas,high_oil_price,2031,3.59
2025,naturalgas,high_oil_price,2032,4.08
2025,naturalgas,high_oil_price,2033,4.26
2025,naturalgas,high_oil_price,2034,4.35
2025,naturalgas,high_oil_price,2035,4.37
2025,naturalgas,high_oil_price,2036,4.40
2025,naturalgas,high_oil_price,2037,4.43
2025,naturalgas,high_oil_price,2038,4.42
2025,naturalgas,high_oil_price,2039,4.33
2025,naturalgas,high_oil_price,2040,4.42
2025,naturalgas,high_oil_price,2041,4.50
2025,naturalgas,high_oil_price,2042,4.53
2025,naturalgas,high_oil_price,2043,4.47
2025,naturalgas,high_oil_price,2044,4.51
2025,naturalgas,high_oil_price,2045,4.57
2025,naturalgas,high_oil_price,2046,4.67
2025,naturalgas,high_oil_price,2047,4.72
2025,naturalgas,high_oil_price,2048,4.76
2025,naturalgas,high_oil_price,2049,4.78
2025,naturalgas,high_oil_price,2050,4.83
2025,naturalgas,high_zero-carbon_technology_cost,2024,2.77
2025,naturalgas,high_zero-carbon_technology_cost,2025,3.17
2025,naturalgas,high_zero-carbon_technology_cost,2026,3.09
2025,naturalgas,high_zero-carbon_technology_cost,2027,3.04
2025,naturalgas,high_zero-carbon_technology_cost,2028,3.16
2025,naturalgas,high_zero-carbon_technology_cost,2029,3.37
2025,naturalgas,high_zero-carbon_technology_cost,2030,3.67
2025,naturalgas,high_zero-carbon_technology_cost,2031,3.80
2025,naturalgas,high_zero-carbon_technology_cost,2032,4.36
2025,naturalgas,high_zero-carbon_technology_cost,2033,4.69
2025,naturalgas,high_zero-carbon_technology_cost,2034,4.91
2025,naturalgas,high_zero-carbon_technology_cost,2035,4.98
2025,naturalgas,high_zero-carbon_technology_cost,2036,4.97
2025,naturalgas,high_zero-carbon_technology_cost,2037,4.92
2025,naturalgas,high_zero-carbon_technology_cost,2038,4.89
2025,naturalgas,high_zero-carbon_technology_cost,2039,4.81
2025,naturalgas,high_zero-carbon_technology_cost,2040,4.85
2025,naturalgas,high_zero-carbon_technology_cost,2041,4.96
2025,naturalgas,high_zero-carbon_technology_cost,2042,5.06
2025,naturalgas,high_zero-carbon_technology_cost,2043,5.15
2025,naturalgas,high_zero-carbon_technology_cost,2044,5.22
2025,naturalgas,high_zero-carbon_technology_cost,2045,5.27
2025,naturalgas,high_zero-carbon_technology_cost,2046,5.34
2025,naturalgas,high_zero-carbon_technology_cost,2047,5.34
2025,naturalgas,high_zero-carbon_technology_cost,2048,5.35
2025,naturalgas,high_zero-carbon_technology_cost,2049,5.42
2025,naturalgas,high_zero-carbon_technology_cost,2050,5.48
2025,naturalgas,low_economic_growth,2024,2.77
2025,naturalgas,low_economic_growth,2025,3.18
2025,naturalgas,low_economic_growth,2026,3.08
2025,naturalgas,low_economic_growth,2027,3.00
2025,naturalgas,low_economic_growth,2028,3.07
2025,naturalgas,low_economic_growth,2029,3.25
2025,naturalgas,low_economic_growth,2030,3.46
2025,naturalgas,low_economic_growth,2031,3.59
2025,naturalgas,low_economic_growth,2032,4.07
2025,naturalgas,low_economic_growth,2033,4.37
2025,naturalgas,low_economic_growth,2034,4.50
2025,naturalgas,low_economic_growth,2035,4.51
2025,naturalgas,low_economic_growth,2036,4.43
2025,naturalgas,low_economic_growth,2037,4.32
2025,naturalgas,low_economic_growth,2038,4.24
2025,naturalgas,low_economic_growth,2039,4.20
2025,naturalgas,low_economic_growth,2040,4.27
2025,naturalgas,low_economic_growth,2041,4.39
2025,naturalgas,low_economic_growth,2042,4.47
2025,naturalgas,low_economic_growth,2043,4.57
2025,naturalgas,low_economic_growth,2044,4.67
2025,naturalgas,low_economic_growth,2045,4.71
2025,naturalgas,low_economic_growth,2046,4.78
2025,naturalgas,low_economic_growth,2047,4.77
2025,naturalgas,low_economic_growth,2048,4.72
2025,naturalgas,low_economic_growth,2049,4.65
2025,naturalgas,low_economic_growth,2050,4.63
2025,naturalgas,low_oil_and_gas_supply,2024,2.77
2025,naturalgas,low_oil_and_gas_supply,2025,4.10
2025,naturalgas,low_oil_and_gas_supply,2026,4.09
2025,naturalgas,low_oil_and_gas_supply,2027,4.21
2025,naturalgas,low_oil_and_gas_supply,2028,4.52
2025,naturalgas,low_oil_and_gas_supply,2029,5.02
2025,naturalgas,low_oil_and_gas_supply,2030,5.97
2025,naturalgas,low_oil_and_gas_supply,2031,6.54
2025,naturalgas,low_oil_and_gas_supply,2032,7.41
2025,naturalgas,low_oil_and_gas_supply,2033,7.69
2025,naturalgas,low_oil_and_gas_supply,2034,7.87
2025,naturalgas,low_oil_and_gas_supply,2035,7.98
2025,naturalgas,low_oil_and_gas_supply,2036,8.19
2025,naturalgas,low_oil_and_gas_supply,2037,8.15
2025,naturalgas,low_oil_and_gas_supply,2038,8.02
2025,naturalgas,low_oil_and_gas_supply,2039,8.12
2025,naturalgas,low_oil_and_gas_supply,2040,8.15
2025,naturalgas,low_oil_and_gas_supply,2041,8.07
2025,naturalgas,low_oil_and_gas_supply,2042,7.92
2025,naturalgas,low_oil_and_gas_supply,2043,7.78
2025,naturalgas,low_oil_and_gas_supply,2044,7.88
2025,naturalgas,low_oil_and_gas_supply,2045,7.90
2025,naturalgas,low_oil_and_gas_supply,2046,8.01
2025,naturalgas,low_oil_and_gas_supply,2047,8.29
2025,naturalgas,low_oil_and_gas_supply,2048,8.62
2025,naturalgas,low_oil_and_gas_supply,2049,8.93
2025,naturalgas,low_oil_and_gas_supply,2050,9.25
2025,naturalgas,low_oil_price,2024,2.77
2025,naturalgas,low_oil_price,2025,3.23
2025,naturalgas,low_oil_price,2026,3.26
2025,naturalgas,low_oil_price,2027,3.40
2025,naturalgas,low_oil_price,2028,3.61
2025,naturalgas,low_oil_price,2029,3.88
2025,naturalgas,low_oil_price,2030,4.25
2025,naturalgas,low_oil_price,2031,4.45
2025,naturalgas,low_oil_price,2032,4.98
2025,naturalgas,low_oil_price,2033,5.18
2025,naturalgas,low_oil_price,2034,5.35
2025,naturalgas,low_oil_price,2035,5.50
2025,naturalgas,low_oil_price,2036,5.61
2025,naturalgas,low_oil_price,2037,5.65
2025,naturalgas,low_oil_price,2038,5.64
2025,naturalgas,low_oil_price,2039,5.62
2025,naturalgas,low_oil_price,2040,5.55
2025,naturalgas,low_oil_price,2041,5.53
2025,naturalgas,low_oil_price,2042,5.33
2025,naturalgas,low_oil_price,2043,5.04
2025,naturalgas,low_oil_price,2044,4.85
2025,naturalgas,low_oil_price,2045,4.69
2025,naturalgas,low_oil_price,2046,4.64
2025,naturalgas,low_oil_price,2047,4.62
2025,naturalgas,low_oil_price,2048,4.69
2025,naturalgas,low_oil_price,2049,4.77
2025,naturalgas,low_oil_price,2050,4.88
2025,naturalgas,low_zero-carbon_technology_cost,2024,2.76
2025,naturalgas,low_zero-carbon_technology_cost,2025,3.18
2025,naturalgas,low_zero-carbon_technology_cost,2026,3.09
2025,naturalgas,low_zero-carbon_technology_cost,2027,3.05
2025,naturalgas,low_zero-carbon_technology_cost,2028,3.14
2025,naturalgas,low_zero-carbon_technology_cost,2029,3.26
2025,naturalgas,low_zero-carbon_technology_cost,2030,3.51
2025,naturalgas,low_zero-carbon_technology_cost,2031,3.66
2025,naturalgas,low_zero-carbon_technology_cost,2032,4.21
2025,naturalgas,low_zero-carbon_technology_cost,2033,4.53
2025,naturalgas,low_zero-carbon_technology_cost,2034,4.75
2025,naturalgas,low_zero-carbon_technology_cost,2035,4.80
2025,naturalgas,low_zero-carbon_technology_cost,2036,4.70
2025,naturalgas,low_zero-carbon_technology_cost,2037,4.58
2025,naturalgas,low_zero-carbon_technology_cost,2038,4.36
2025,naturalgas,low_zero-carbon_technology_cost,2039,4.08
2025,naturalgas,low_zero-carbon_technology_cost,2040,3.94
2025,naturalgas,low_zero-carbon_technology_cost,2041,3.97
2025,naturalgas,low_zero-carbon_technology_cost,2042,3.90
2025,naturalgas,low_zero-carbon_technology_cost,2043,3.93
2025,naturalgas,low_zero-carbon_technology_cost,2044,4.10
2025,naturalgas,low_zero-carbon_technology_cost,2045,4.23
2025,naturalgas,low_zero-carbon_technology_cost,2046,4.34
2025,naturalgas,low_zero-carbon_technology_cost,2047,4.35
2025,naturalgas,low_zero-carbon_technology_cost,2048,4.39
2025,naturalgas,low_zero-carbon_technology_cost,2049,4.39
2025,naturalgas,low_zero-carbon_technology_cost,2050,4.38
2025,naturalgas,no_111d,2024,2.76
2025,naturalgas,no_111d,2025,3.18
2025,naturalgas,no_111d,2026,3.10
2025,naturalgas,no_111d,2027,3.04
2025,naturalgas,no_111d,2028,3.14
2025,naturalgas,no_111d,2029,3.28
2025,naturalgas,no_111d,2030,3.48
2025,naturalgas,no_111d,2031,3.62
2025,naturalgas,no_111d,2032,3.84
2025,naturalgas,no_111d,2033,4.07
2025,naturalgas,no_111d,2034,4.31
2025,naturalgas,no_111d,2035,4.49
2025,naturalgas,no_111d,2036,4.57
2025,naturalgas,no_111d,2037,4.56
2025,naturalgas,no_111d,2038,4.48
2025,naturalgas,no_111d,2039,4.43
2025,naturalgas,no_111d,2040,4.47
2025,naturalgas,no_111d,2041,4.51
2025,naturalgas,no_111d,2042,4.55
2025,naturalgas,no_111d,2043,4.62
2025,naturalgas,no_111d,2044,4.65
2025,naturalgas,no_111d,2045,4.67
2025,naturalgas,no_111d,2046,4.71
2025,naturalgas,no_111d,2047,4.69
2025,naturalgas,no_111d,2048,4.69
2025,naturalgas,no_111d,2049,4.70
2025,naturalgas,no_111d,2050,4.71
2025,naturalgas,reference,2024,2.76
2025,naturalgas,reference,2025,3.20
2025,naturalgas,reference,2026,3.10
2025,naturalgas,reference,2027,3.04
2025,naturalgas,reference,2028,3.13
2025,naturalgas,reference,2029,3.34
2025,naturalgas,reference,2030,3.54
2025,naturalgas,reference,2031,3.68
2025,naturalgas,reference,2032,4.22
2025,naturalgas,reference,2033,4.52
2025,naturalgas,reference,2034,4.66
2025,naturalgas,reference,2035,4.70
2025,naturalgas,reference,2036,4.67
2025,naturalgas,reference,2037,4.58
